pos,prc3,prc2,prc1,prc0,per,asp,vox,mod,form_gen,gen,form_num,num,stt,cas,enc0,rat
abbrev,na,fa_conj|na|wa_conj,na,na,na,na,na,na,na,na,na,na,na,na,na,na
adj,0,0,0,0,na,na,na,na,f,f,d,d,c,n,0,n
adj,0,0,0,0,na,na,na,na,f,f,d,d,i,a|g|n,0,n
adj,0,0,0,0,na,na,na,na,f,f,p,p,c,a,3ms_poss,n
adj,0,0,0,0,na,na,na,na,f,f,p,p,c,g,0|3fs_poss|3ms_poss,n
adj,0,0|wa_conj,0,0,na,na,na,na,f,f,p,p,c,n,0,n
adj,0,0,0,0,na,na,na,na,f,f,p,p,i,a|g,0,n
adj,0,0,0,0,na,na,na,na,f,f,s,s,c,a|g,0|3fs_poss|3ms_poss,n
adj,0,0,0,0,na,na,na,na,f,f,s,s,c,n,0|3d_poss|3fs_poss,n
adj,0,0,0,0,na,na,na,na,f|m,f,s,s,i,a|g|n|u,0,n
adj,0,0,0,0,na,na,na,na,f,m,s,p,i,a|n,0,n
adj,0,0,0,0,na,na,na,na,m,f,s,p,i,u,0,n
adj,0,0,0,0,na,na,na,na,m,f,s,s,c,a|n,0,n
adj,0,0,0,0,na,na,na,na,m,f,s,s,c,u,3ms_poss,n
adj,0,0,0,0,na,na,na,na,m,m,d,d,c,a,0|3fs_poss,n
adj,0,0,0,0,na,na,na,na,m,m,d,d,c,g,0,n
adj,0,0,0,0,na,na,na,na,m,m,d,d,c,n,0|1s_poss,n
adj,0,0,0,0,na,na,na,na,m,m,d,d,i,a|g|n,0,n
adj,0,0,0,0,na,na,na,na,m,m,p|s,p,c,a|n,0,n
adj,0,0,0,0,na,na,na,na,m,m,p,p,c,g,0|3ms_poss,n
adj,0,0|wa_conj,0,0,na,na,na,na,m,m,p,p,i,a|g|n,0,n
adj,0,0,0,0,na,na,na,na,m,m,s,p,c,g,0|1p_poss|3mp_poss,n
adj,0,0|wa_conj,0,0,na,na,na,na,m,m,s,p|s,i,a|g|n|u,0,n
adj,0,0,0,0,na,na,na,na,m,m,s,s,c,a,0|3fs_poss|3ms_poss,n
adj,0,0,0,0,na,na,na,na,m,m,s,s,c,g,0|1p_poss|3fs_poss|3mp_poss|3ms_poss,n
adj,0,0,0,0,na,na,na,na,m,m,s,s,c,n,0|1p_poss|3fs_poss,n
adj,0,0,0,0,na,na,na,na,m,m,s,s,c,u,1s_poss|3fs_poss|3ms_poss,n
adj,0,0,0,Al_det,na,na,na,na,f,f,d,d,d,a|g|n,0,n
adj,0,0,0,Al_det,na,na,na,na,f,f,p,p,d,a|g|n|u,0,n
adj,0,0,0,Al_det,na,na,na,na,f|m,f,s,s,d,a|g|n|u,0,n
adj,0,0,0,Al_det,na,na,na,na,f,m,s,p,d,a|g,0,n
adj,0,0,0,Al_det,na,na,na,na,f,m,s,s,d,g,0,n
adj,0,0,0,Al_det,na,na,na,na,m,f,d,d,d,a|n,0,n
adj,0,0,0,Al_det,na,na,na,na,m,f,s,p,d,g,0,n
adj,0,0|wa_conj,0,Al_det,na,na,na,na,m,m,d,d,d,a|g|n,0,n
adj,0,0|wa_conj,0,Al_det,na,na,na,na,m,m,p,p,d,a|g|n,0,n
adj,0,0,0,Al_det,na,na,na,na,m,m,s,p|s,d,a|g|n|u,0,n
adj,0,0,bi_prep,0,na,na,na,na,f,f,s,s,c,g,3fs_poss|3ms_poss,n
adj,0,0,bi_prep,0,na,na,na,na,f|m,f,s,s,i,g,0,n
adj,0,0,bi_prep,0,na,na,na,na,m,m,p|s,p,c,g,0,n
adj,0,0,bi_prep,0,na,na,na,na,m,m,s,s,c,g,0|3d_poss|3fs_poss|3ms_poss,n
adj,0,0,bi_prep|li_prep,0,na,na,na,na,m,m,s,s,i,g|u,0,n
adj,0,0,bi_prep|li_prep,Al_det,na,na,na,na,f,f,s,s,d,g,0,n
adj,0,0,bi_prep|ka_prep,Al_det,na,na,na,na,m,m,p,p,d,g,0,n
adj,0,0,bi_prep|ka_prep|li_prep,Al_det,na,na,na,na,m,m,s,s,d,g|u,0,n
adj,0,0,ka_prep|li_prep,0,na,na,na,na,m,m,p,p,i,g,0,n
adj,0,0,ka_prep,0,na,na,na,na,m,m,s,s,c|i,g,0,n
adj,0,0,la_emph,0,na,na,na,na,f,f,s,s,i,n,0,n
adj,0,0,li_prep,0,na,na,na,na,f,f,p,p,c,g,1p_poss,n
adj,0,0,li_prep,0,na,na,na,na,f,f,s,s,c|i,g,0,n
adj,0,0,li_prep,0,na,na,na,na,m,m,p,p,c,g,0|3fs_poss,n
adj,0,0,li_prep,0,na,na,na,na,m,m,s,p,c|i,g,0,n
adj,0,0,li_prep,0,na,na,na,na,m,m,s,s,c,g,0,n
adj,0,0,li_prep,Al_det,na,na,na,na,f,f,p,p,d,g,0,n
adj|adj_num,0,0,li_prep,Al_det,na,na,na,na,m,m,p|s,p,d,g,0,n
adj,0,fa_conj,0,0,na,na,na,na,m,m,p,p,i,n,0,n
adj,0,fa_conj,0,0,na,na,na,na,m,m,s,s,i,a|n,0,n
adj,0,fa_conj,0,Al_det,na,na,na,na,f,f,p,p,d,n,0,n
adj,0,fa_conj,0,Al_det,na,na,na,na,m,m,s,p|s,d,n,0,n
adj,0,fa_conn,0,0,na,na,na,na,f,f,s,s,i,n,0,n
adj,0,fa_conn,0,0,na,na,na,na,m,m,s,s,i,n,0,n
adj,0,fa_conn,0,Al_det,na,na,na,na,m,m,d,d,d,n,0,n
adj,0,fa_rc,0,0,na,na,na,na,m,m,s,s,i,a,0,n
adj,0,fa_rc,0,Al_det,na,na,na,na,m,m,s,s,d,n,0,n
adj,0,wa_conj,0,0,na,na,na,na,f,f,d,d,i,g|n,0,n
adj,0,wa_conj,0,0,na,na,na,na,f,f,p,p,c,u,1s_poss,n
adj,0,wa_conj,0,0,na,na,na,na,f,f,p,p,i,g|n,0,n
adj,0,wa_conj,0,0,na,na,na,na,f|m,f,s,s,c,a,0,n
adj,0,wa_conj,0,0,na,na,na,na,f,f,s,s,c,g|n,0|3fs_poss,n
adj,0,wa_conj,0,0,na,na,na,na,f,f,s,s,i,a|g|n|u,0,n
adj,0,wa_conj,0,0,na,na,na,na,f,m,s,p,i,a|g,0,n
adj,0,wa_conj,0,0,na,na,na,na,m,f,s,p,i,a,0,n
adj,0,wa_conj,0,0,na,na,na,na,m,f,s,s,i,a|g|u,0,n
adj,0,wa_conj,0,0,na,na,na,na,m,m,d,d,c,n,0,n
adj,0,wa_conj,0,0,na,na,na,na,m,m,d,d,i,a|n,0,n
adj,0,wa_conj,0,0,na,na,na,na,m,m,p,p,c,g,0|3fs_poss,n
adj,0,wa_conj,0,0,na,na,na,na,m,m,p,p,c,n,0,n
adj,0,wa_conj,0,0,na,na,na,na,m,m,s,p|s,c,a|n,0,n
adj,0,wa_conj,0,0,na,na,na,na,m,m,s,s,c,g,0|3fs_poss,n
adj,0,wa_conj,0,0,na,na,na,na,m,m,s,s,c,u,1s_poss,n
adj,0,wa_conj,0,Al_det,na,na,na,na,f,f,p,p,d,a|g|n,0,n
adj,0,wa_conj,0,Al_det,na,na,na,na,f,f,s,s,d,a|g|n|u,0,n
adj,0,wa_conj,0,Al_det,na,na,na,na,f,m,s,p,d,g,0,n
adj,0,wa_conj,0,Al_det,na,na,na,na,m,m,s,p,d,a|g,0,n
adj,0,wa_conj,0,Al_det,na,na,na,na,m,m,s,s,d,a|g|n|u,0,n
adj,0,wa_conj,bi_prep|ka_prep,0,na,na,na,na,f,f,s,s,i,g,0,n
adj,0,wa_conj,bi_prep,0,na,na,na,na,m,m,s,p,c,g,0,n
adj,0,wa_conj,bi_prep|li_prep,0,na,na,na,na,m,m,s,s,i,u,0,n
adj,0,wa_conj,bi_prep,Al_det,na,na,na,na,m,m,s,s,d,u,0,n
adj,0,wa_conj,li_prep,0,na,na,na,na,m,m,s,p|s,c,g,0,n
adj_comp,0,0,0,0,na,na,na,na,f,f,s,s,i,n,0,n
adj_comp,0,0,0,0,na,na,na,na,m,f,s,s,c,a,0|3fs_poss|3ms_poss,n
adj_comp,0,0,0,0,na,na,na,na,m,f,s,s,c,g,0|3fs_poss|3mp_poss,n
adj_comp,0,0,0,0,na,na,na,na,m,f,s,s,c,n,0|3d_poss|3fs_poss|3mp_poss|3ms_poss,n
adj_comp|adj_num,0,0,0,0,na,na,na,na,m,f|m,s,s,i,a|g|n|u,0,n
adj_comp|adj_num,0,0,0,0,na,na,na,na,m,m,s,p,c,a|g,0,n
adj_comp,0,0,0,0,na,na,na,na,m,m,s,p,i,a,0,n
adj_comp,0,0,0,0,na,na,na,na,m,m,s,s,c,a,0|3fs_poss,n
adj_comp,0,0,0,0,na,na,na,na,m,m,s,s,c,g,0|3fs_poss|3mp_poss|3ms_poss,n
adj_comp,0,0,0,0,na,na,na,na,m,m,s,s,c,n,0|3fs_poss|3mp_poss,n
adj_comp,0,0,0,0,na,na,na,na,m,m,s,s,c,u,3ms_poss,n
adj_comp,0,0,0,Al_det,na,na,na,na,m,f|m,s,s,d,a|g|n|u,0,n
adj_comp,0,0,0,Al_det,na,na,na,na,m,m,d,d,d,a,0,n
adj_comp,0,0,bi_prep,0,na,na,na,na,m,f,s,s,c,g,0|3fs_poss|3ms_poss,n
adj_comp,0,0,bi_prep,0,na,na,na,na,m,f|m,s,s,i,g|u,0,n
adj_comp|pron_interrog,0,0,bi_prep,0,na,na,na,na,m,m,s,s,c,g,0,n
adj_comp,0,0,ka_prep|li_prep,0,na,na,na,na,m,f,s,s,c,g,0,n
adj_comp,0,0,ka_prep|li_prep,0,na,na,na,na,m,m,s,s,c|i,g,0,n
adj_comp,0,0,li_prep,0,na,na,na,na,m,f,s,s,i,u,0,n
adj_comp,0,fa_conj,0,0,na,na,na,na,m,f,s,s,c,n,0,n
adj_comp,0,fa_conn|fa_rc,0,Al_det,na,na,na,na,m,f,s,s,d,n,0,n
adj_comp,0,wa_conj,0,0,na,na,na,na,m,f,s,s,c,a,0|3ms_poss,n
adj_comp,0,wa_conj,0,0,na,na,na,na,m,f|m,s,s,c,g,0|3fs_poss,n
adj_comp,0,wa_conj,0,0,na,na,na,na,m,f|m,s,s,c,n,0|3fs_poss|3mp_poss,n
adj_comp|noun_quant,0,wa_conj,0,0,na,na,na,na,m,f,s,s,i,g|n|u,0,n
adj_comp,0,wa_conj,0,0,na,na,na,na,m,m,s,p,c,a,0,n
adj_comp|adj_num,0,wa_conj,0,0,na,na,na,na,m,m,s,p,c,g,3fs_poss,n
adj_comp,0,wa_conj,0,0,na,na,na,na,m,m,s,s,c,a,0|3fs_poss|3mp_poss|3ms_poss,n
adj_comp,0,wa_conj,0,0,na,na,na,na,m,m,s,s,i,g|u,0,n
adj_comp,0,wa_conj,0,Al_det,na,na,na,na,m,f,s,s,d,a|g|n|u,0,n
adj_comp,0,wa_conj,0,Al_det,na,na,na,na,m,m,s,s,d,g|n|u,0,n
adj_comp,0,wa_conj,bi_prep,0,na,na,na,na,m,f,s,s,i,u,0,n
adj_comp,0,wa_conj,bi_prep,Al_det,na,na,na,na,m,f,s,s,d,g,0,n
adj_num,0,0,0,0,na,na,na,na,f,f,d,d,i,g,0,n
adj_num,0,0,0,0,na,na,na,na,f,f,s,s,c|i,a|g|n,0,n
adj_num,0,0|wa_conj,0,0,na,na,na,na,m,f,p,s,i,a|g,0,n
adj_num,0,0,0,0,na,na,na,na,m,m,s,s,c,a,0,n
adj_num,0,0,0,0,na,na,na,na,m,m,s,s,c,g,0|3ms_poss,n
adj_num,0,0|wa_conj,0,0,na,na,na,na,m,m,s,s,c,n,0|3d_poss|3fs_poss,n
adj_num,0,0,0,Al_det,na,na,na,na,f,f,p,p,d,g,0,n
adj_num,0,0,0,Al_det,na,na,na,na,f,f,s,s,d,a|g|n|u,0,n
adj_num,0,0|wa_conj,0,Al_det,na,na,na,na,m,f,p,s,d,a|g|n,0,n
adj_num,0,0,0|li_prep,Al_det,na,na,na,na,m,f,s,s,d,u,0,n
adj_num,0,0,0,Al_det,na,na,na,na,m,m,d,d,d,a|g|n,0,n
adj_num,0,0,0,Al_det,na,na,na,na,m,m,p,p,d,g,0,n
adj_num,0,0,0,Al_det,na,na,na,na,m,m,s,p,d,a|g|n,0,n
adj_num,0,0|wa_conj,0,Al_det,na,na,na,na,m,m,s,s,d,a|g|n|u,0,n
adj_num|noun_quant,0,0,bi_prep,0,na,na,na,na,f,f,s,s,i,g,0,n
adj_num|noun_quant,0,0,bi_prep,0,na,na,na,na,m,m,s,s,c|i,g,0,n
adj_num|noun_quant,0,0,bi_prep,Al_det,na,na,na,na,f,f,s,s,d,g,0,n
adj_num,0,0,ka_prep|li_prep,0,na,na,na,na,m,m,s,s,c,g,0,n
adj_num,0,0,li_prep,0,na,na,na,na,m,m,s,s,c,u,3fs_poss,n
adj_num,0,0,li_prep,Al_det,na,na,na,na,m,m,s,s,d,g|u,0,n
adj_num|noun_quant,0,fa_conj,0,0,na,na,na,na,m,m,s,s,c,n,0,n
adj_num,0,fa_conj,0,Al_det,na,na,na,na,m,m,s,s,d,n,0,n
adj_num,0,wa_conj,0,0,na,na,na,na,f,f,s,s,i,a|g|n,0,n
adj_num,0,wa_conj,0,0,na,na,na,na,m,f,s,s,i,a,0,n
adj_num,0,wa_conj,0,0,na,na,na,na,m,m,s,s,c|i,a|g,0,n
adj_num,0,wa_conj,0,0,na,na,na,na,m,m,s,s,c,u,3d_poss|3fs_poss,n
adj_num,0,wa_conj,0,Al_det,na,na,na,na,f,f,p,p,d,n,0,n
adj_num,0,wa_conj,0,Al_det,na,na,na,na,f,f,s,s,d,a|g|n,0,n
adj_num,0,wa_conj,0,Al_det,na,na,na,na,m,f,s,s,d,u,0,n
adj_num,0,wa_conj,li_prep,Al_det,na,na,na,na,m,m,s,s,d,u,0,n
adv,0,0|fa_conj|fa_conn|fa_rc|wa_conj,0,0,na,na,na,na,m,f,s,p,i,u,0,y
adv,0,0|fa_conj|wa_conj,0,0,na,na,na,na,m,m,s,s,i,u,0,y
adv,0,0,0,0,na,na,na,na,m,u,s,s|u,i,u,0,y
adv,0,0,0,lA_neg,na,na,na,na,m,u,s,u,i,u,0,y
adv,0,0,la_emph,0,na,na,na,na,m,u,s,u,i,u,0,y
adv,0,fa_conj|fa_conn|fa_rc,0,0,na,na,na,na,m,u,s,u,i,u,0,y
adv,0,wa_conj,0,0|lA_neg,na,na,na,na,m,u,s,u,i,u,0,y
adv_interrog,0,0|fa_conn|wa_conj,0,0,na,na,na,na,m,m,s,s,i,u,0,y
adv_interrog|adv_rel,0,0|wa_conj,0,0,na,na,na,na,m,u,s,s|u,i,u,0,y
adv_interrog,0,fa_conj|fa_rc,0,0,na,na,na,na,m,m|u,s,s,i,u,0,y
adv_rel,0,0,0|ka_prep,0,na,na,na,na,m,m,s,s,i,u,0,y
adv_rel,0,0|wa_conj,bi_prep,0,na,na,na,na,m,u,s,u,i,u,0,y
adv_rel,0,fa_conj,0,0,na,na,na,na,m,m|u,s,s,i,u,0,y
adv_rel,0,wa_conj|wa_sub,0,0,na,na,na,na,m,m,s,s,i,u,0,y
adv_rel,0,wa_sub,0,0,na,na,na,na,m,u,s,u,i,u,0,y
conj|part_det|part_focus,0,0|wa_conj,0,na,na,na,na,na,na,na,na,na,na,na,0,na
conj_sub,0,0,0,na,na,na,na,na,na,na,na,na,na,na,0|1p_pron|1s_pron|2fs_pron|2ms_pron|3d_pron|3fs_pron|3mp_pron|3ms_pron|lA_neg,na
conj_sub,0,0,bi_prep,na,na,na,na,na,na,na,na,na,na,na,0|1p_pron|1s_pron|3d_pron|3fs_pron|3mp_pron|3ms_pron|lA_neg,na
conj_sub,0,0,ka_prep,na,na,na,na,na,na,na,na,na,na,na,0,na
conj_sub,0,0,li_prep,na,na,na,na,na,na,na,na,na,na,na,0|1p_pron|1s_pron|2mp_pron|2ms_pron|3d_pron|3fs_pron|3mp_pron|3ms_pron,na
conj_sub,0,fa_conj,0,na,na,na,na,na,na,na,na,na,na,na,0|2mp_pron,na
conj_sub,0,fa_conj|wa_conj,ka_prep|la_emph,na,na,na,na,na,na,na,na,na,na,na,0,na
conj_sub,0,fa_conj,li_prep,na,na,na,na,na,na,na,na,na,na,na,3fs_pron,na
conj_sub,0,fa_conn|wa_sub,0,na,na,na,na,na,na,na,na,na,na,na,0,na
conj_sub,0,fa_rc,0,na,na,na,na,na,na,na,na,na,na,na,1s_pron,na
conj_sub,0,fa_rc,li_prep,na,na,na,na,na,na,na,na,na,na,na,0|1s_pron|3fs_pron,na
conj_sub,0,wa_conj,0,na,na,na,na,na,na,na,na,na,na,na,0|1p_pron|1s_pron|2mp_pron|3d_pron|3fs_pron|3mp_pron|3ms_pron|lA_neg,na
conj_sub,0,wa_conj,bi_prep,na,na,na,na,na,na,na,na,na,na,na,0|3mp_pron|3ms_pron,na
conj_sub,0,wa_conj,li_prep,na,na,na,na,na,na,na,na,na,na,na,0|2ms_pron|3fs_pron|3ms_pron,na
digit|foreign|interj|punc,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
noun,0,0,0,0,na,na,na,na,f,f,d,d,c|i,a|g|n,0,i|r
noun,0,0,0,0,na,na,na,na,f,f,d,d,c,a,1s_poss,r
noun,0,0,0,0,na,na,na,na,f,f,d,d,c,a,3d_poss,i
noun,0,0,0,0,na,na,na,na,f,f,d,d,c,g,1s_poss|3d_poss|3ms_poss,i
noun,0,0,0,0,na,na,na,na,f,f,d,d,c,n,3fs_poss,r
noun,0,0,0,0,na,na,na,na,f,f,p,p,c,a,0|3mp_poss|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,f,f,p,p,c,a,1p_poss|3d_poss|3fp_poss|3fs_poss,i
noun,0,0,0,0,na,na,na,na,f,f,p,p,c,g,0|3fs_poss|3mp_poss|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,f,f,p,p,c,g,1p_poss|2mp_poss|3d_poss|3fp_poss,i
noun,0,0,0,0,na,na,na,na,f,f,p,p,c,n,0|3fs_poss,i|r
noun,0,0,0,0,na,na,na,na,f,f,p,p,c,n,1p_poss|3mp_poss|3ms_poss,i
noun,0,0,0,0,na,na,na,na,f,f,p,p,c,u,1s_poss,i|r
noun,0,0,0,0,na,na,na,na,f,f,p,p,i,a|g|n|u,0,i|r
noun,0,0,0,0,na,na,na,na,f,f,s,p,c|i,g,0,i
noun,0,0,0,0,na,na,na,na,f,f,s,s,c,a,0|3d_poss|3fs_poss|3mp_poss|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,f,f,s,s,c,a,1p_poss|2fs_poss|2mp_poss|2ms_poss,i
noun,0,0,0,0,na,na,na,na,f,f,s,s,c,g,0|2ms_poss|3fs_poss|3mp_poss|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,f,f,s,s,c,g,1p_poss|2fp_poss|2fs_poss|2mp_poss|3d_poss,i
noun,0,0|wa_conj,0,0,na,na,na,na,f,f,s,s,c,n,0|3fs_poss|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,f,f,s,s,c,n,1p_poss|2mp_poss|2ms_poss|3mp_poss,i
noun,0,0,0,0,na,na,na,na,f,f,s,s,c,n,3d_poss,r
noun,0,0,0,0,na,na,na,na,f|m,f,s,s,c,u,1s_poss,i|r
noun,0,0,0,0,na,na,na,na,f|m,f,s,s,i,a|g|n|u,0,i|r
noun,0,0,0,0,na,na,na,na,f,m,p,p,c,a,0|1p_poss|3fs_poss|3mp_poss|3ms_poss,i
noun,0,0,0,0,na,na,na,na,f,m,p,p,c,g|n,0,i|r
noun,0,0,0,0,na,na,na,na,f,m,p,p,c,g,1p_poss|2mp_poss|2ms_poss|3d_poss|3fs_poss|3mp_poss|3ms_poss,i
noun,0,0,0,0,na,na,na,na,f,m,p,p,c,n,1p_poss|3fs_poss|3mp_poss|3ms_poss,i
noun,0,0,0,0,na,na,na,na,f,m,p,p,c,u,1s_poss,i
noun,0,0,0,0,na,na,na,na,f,m,p,p,i,a|g,0,i|r
noun,0,0,0,0,na,na,na,na,f,m,p,p,i,n|u,0,i
noun,0,0,0,0,na,na,na,na,f,m,s,p,c,a,0|3fs_poss|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,f,m,s,p,c,a|g,1p_poss,r
noun,0,0,0,0,na,na,na,na,f,m,s,p,c,a,3mp_poss,i
noun,0,0,0,0,na,na,na,na,f,m,s,p,c,g,0|3fs_poss|3mp_poss|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,f,m,s,p,c,n,0,i|r
noun,0,0,0,0,na,na,na,na,f,m,s,p,c,n,3fs_poss,r
noun,0,0,0,0,na,na,na,na,f,m,s,p,c,n,3mp_poss|3ms_poss,i
noun,0,0,0,0,na,na,na,na,f,m,s,p,c,u,1s_poss,r
noun,0,0,0,0,na,na,na,na,f,m,s,p,i,a|g|n,0,i|r
noun,0,0,0,0,na,na,na,na,f,m,s,s,c,g|n,0,r
noun,0,0,0,0,na,na,na,na,f,m,s,s,c,n,3ms_poss,i
noun,0,0,0,0,na,na,na,na,f,m,s,s,i,a,0,i
noun|noun_prop,0,0,0,0,na,na,na,na,f,m,s,s,i,g,0,r
noun,0,0,0,0,na,na,na,na,m,f,d,d,c,a,0|3ms_poss,i
noun,0,0,0,0,na,na,na,na,m,f,d,d,c,g,0|2mp_poss|2ms_poss|3fs_poss|3ms_poss,i
noun,0,0,0,0,na,na,na,na,m,f,p,p,i,a|g,0,i
noun,0,0,0,0,na,na,na,na,m,f,s,p,c,a,0|1p_poss|3fs_poss|3mp_poss|3ms_poss,i
noun,0,0,0,0,na,na,na,na,m,f,s,p,c,g,0|3mp_poss,i|r
noun,0,0,0,0,na,na,na,na,m,f,s,p,c,g,1p_poss|2mp_poss|2ms_poss|3d_poss|3fp_poss|3fs_poss|3ms_poss,i
noun,0,0,0,0,na,na,na,na,m,f,s,p,c,n,0|3fs_poss|3mp_poss|3ms_poss,i
noun,0,0,0,0,na,na,na,na,m,f,s,p,c,n,1p_poss,i|r
noun,0,0,0,0,na,na,na,na,m,f,s,p,c,u,1p_poss|1s_poss|2fs_poss|3d_poss|3mp_poss,i
noun,0,0,0,0,na,na,na,na,m,f,s,p,c,u,2mp_poss|3fs_poss|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,m,f,s,p,i,a,0,i
noun,0,0,0,0,na,na,na,na,m,f,s,p,i,g|n|u,0,i|r
noun,0,0,0,0,na,na,na,na,m,f,s,s,c,a|g|n,0|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,m,f,s,s,c,a|n,3fs_poss,i
noun,0,0,0,0,na,na,na,na,m,f,s,s,c,g,3fs_poss|3mp_poss,i
noun,0,0,0,0,na,na,na,na,m,f,s,s,c,n,1p_poss|2ms_poss,r
noun,0,0,0,0,na,na,na,na,m,f,s,s,c,u,3d_poss|3fs_poss|3mp_poss|3ms_poss,i
noun,0,0,0,0,na,na,na,na,m,m,d,d,c,a|g,0|1s_poss|3d_poss|3fs_poss|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,m,m,d,d,c,a,1p_poss|2fs_poss,i
noun,0,0,0,0,na,na,na,na,m,m,d,d,c,g,1p_poss|2ms_poss,i
noun,0,0,0,0,na,na,na,na,m,m,d,d,c,n,0|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,m,m,d,d,c,n,1s_poss,r
noun,0,0,0,0,na,na,na,na,m,m,d,d,c,n,3d_poss|3fs_poss|3mp_poss,i
noun,0,0,0,0,na,na,na,na,m,m,d,d,i,a|g|n,0,i|r
noun,0,0,0,0,na,na,na,na,m,m,p,p,c,a,0,i|r
noun,0,0,0,0,na,na,na,na,m,m,p,p,c,a,1s_poss|3fs_poss|3mp_poss|3ms_poss,r
