pos,prc3,prc2,prc1,prc0,per,asp,vox,mod,form_gen,gen,form_num,num,stt,cas,enc0,rat
noun,0,0,0,0,na,na,na,na,m,m,p,p,c,g,0|3mp_poss|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,m,m,p,p,c,g,1p_poss|3fs_poss,r
noun,0,0,0,0,na,na,na,na,m,m,p,p,c,n,0|3mp_poss|3ms_poss,r
noun,0,0,0,0,na,na,na,na,m,m,p,p,c,n,3fs_poss,i|r
noun,0,0,0,0,na,na,na,na,m,m,p,p,i,a|g|n,0,i|r
noun,0,0,0,0,na,na,na,na,m,m,s,p,c,a|g,0|1p_poss|2mp_poss|2ms_poss|3fs_poss|3mp_poss|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,m,m,s,p,c,a|g,3d_poss,i
noun,0,0,0,0,na,na,na,na,m,m,s,p,c,g,3fp_poss,r
noun,0,0,0,0,na,na,na,na,m,m,s,p,c,n,0|1p_poss|3fs_poss|3mp_poss|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,m,m,s,p,c,n,2fs_poss|2mp_poss|2ms_poss,i
noun,0,0,0,0,na,na,na,na,m,m,s,p,c,u,1p_poss|2mp_poss|3d_poss|3mp_poss,i
noun,0,0,0,0,na,na,na,na,m,m,s,p,c,u,1s_poss|3fs_poss|3ms_poss,i|r
noun,0,0|wa_conj,0,0,na,na,na,na,m,m,s,p|s,i,a|g|n|u,0,i|r
noun,0,0,0,0,na,na,na,na,m,m,s,s,c,a,0|1p_poss|3fs_poss|3mp_poss|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,m,m,s,s,c,a,2d_poss|2mp_poss|2ms_poss|3d_poss|3fp_poss|mA_rel|mA_sub,i
noun,0,0,0,0,na,na,na,na,m,m,s,s,c,a,2fs_poss,r
noun,0,0,0,0,na,na,na,na,m,m,s,s,c,g,0|1p_poss|2ms_poss|3d_poss|3fs_poss|3mp_poss|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,m,m,s,s,c,g,2fp_poss|2mp_poss|3fp_poss,i
noun,0,0,0,0,na,na,na,na,m,m,s,s,c,n,0|1p_poss|3d_poss|3fs_poss|3mp_poss|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,m,m,s,s,c,n,2fs_poss|2mp_poss|2ms_poss|3fp_poss,i
noun,0,0,0,0,na,na,na,na,m,m,s,s,c,u,1p_poss|1s_poss|2ms_poss|3ms_poss,i|r
noun,0,0,0,0,na,na,na,na,m,m,s,s,c,u,2fs_poss|3fs_poss|3mp_poss,i
noun,0,0,0,0,na,na,na,na,m,m,s,s,c,u,2mp_poss,r
noun,0,0,0,0,na,na,na,na,m,m,s,s,i,u,1p_pron|1s_pron|2mp_pron|3d_pron|3fs_pron|3mp_pron|3ms_pron,i
noun,0,0,0,Al_det,na,na,na,na,f,f,d,d,d,a|g|n,0,i|r
noun,0,0,0,Al_det,na,na,na,na,f,f,p,p,d,a|g|n|u,0,i|r
noun,0,0,0,Al_det,na,na,na,na,f,f,s,p,d,g,0,i
noun,0,0,0,Al_det,na,na,na,na,f,f,s,p,d,n,0,r
noun,0,0|wa_conj,0,Al_det,na,na,na,na,f,f,s,s,d,a|g|n|u,0,i|r
noun,0,0,0,Al_det,na,na,na,na,f,m,p,p,d,a|u,0,i
noun,0,0,0,Al_det,na,na,na,na,f,m,p,p,d,g|n,0,i|r
noun,0,0,0,Al_det,na,na,na,na,f,m,s,p,d,a|g|n|u,0,i|r
noun,0,0,0,Al_det,na,na,na,na,f,m,s,s,d,a|n,0,r
noun,0,0,0,Al_det,na,na,na,na,f,m,s,s,d,g,0,i|r
noun,0,0,0,Al_det,na,na,na,na,m,f,d,d,d,g,0,i
noun,0,0,0,Al_det,na,na,na,na,m,f,d,d,d,n,0,r
noun,0,0,0,Al_det,na,na,na,na,m,f,p,p,d,a|g,0,i
noun,0,0,0,Al_det,na,na,na,na,m,f|m,s,p|s,d,a|g|n|u,0,i|r
noun,0,0,0,Al_det,na,na,na,na,m,m,d,d,d,a|g|n,0,i|r
noun,0,0,0,Al_det,na,na,na,na,m,m,p,p,d,a|g|n,0,i|r
noun,0,0|fa_conn|wa_conj,0,lA_neg,na,na,na,na,m,m,s,s,i,a,0,i
noun,0,0,bi_part|bi_prep,0,na,na,na,na,m,m,s,s,i,u,0,i
noun,0,0,bi_part,Al_det,na,na,na,na,m,m,s,s,d,g,0,i
noun,0,0,bi_prep,0,na,na,na,na,f,f,d,d,c,a|g,0,i
noun,0,0,bi_prep,0,na,na,na,na,f,f,d,d,i,g,0,i
noun,0,0,bi_prep,0,na,na,na,na,f,f,p,p,c,a,3fs_poss,i
noun,0,0,bi_prep,0,na,na,na,na,f,f,p,p,c,g,0,i|r
noun,0,0,bi_prep,0,na,na,na,na,f,f,p,p,c,g,1p_poss|3fs_poss|3mp_poss|3ms_poss,i
noun,0,0,bi_prep,0,na,na,na,na,f,f,p,p,c,u,1s_poss,i
noun,0,0,bi_prep,0,na,na,na,na,f,f,p,p,i,g,0,i
noun,0,0,bi_prep|li_prep,0,na,na,na,na,f,f,s,s,c,g,0|3fs_poss|3ms_poss,i|r
noun,0,0,bi_prep,0,na,na,na,na,f,f,s,s,c,g,1p_poss|3d_poss|3mp_poss,i
noun,0,0,bi_prep,0,na,na,na,na,f,f,s,s,c,u,1s_poss,i
noun,0,0,bi_prep|li_prep,0,na,na,na,na,f,f,s,s,i,g,0,i|r
noun|noun_prop,0,0,bi_prep,0,na,na,na,na,f,f,s,s,i,u,0,i
noun,0,0,bi_prep,0,na,na,na,na,f,m,p,p,c,g,0|3d_poss|3fs_poss|3mp_poss|3ms_poss,i
noun,0,0,bi_prep,0,na,na,na,na,f,m,p,p,i,g|u,0,i
noun,0,0,bi_prep,0,na,na,na,na,f,m,s,p,c,g,0|3fs_poss,i
noun,0,0,bi_prep,0,na,na,na,na,f,m,s,p,i,g,0,i
noun,0,0,bi_prep,0,na,na,na,na,m,f,d,d,c,a,3ms_poss,i
noun,0,0,bi_prep,0,na,na,na,na,m,f,d,d,c,g,3fs_poss|3ms_poss,i
noun,0,0,bi_prep,0,na,na,na,na,m,f,s,p,c,g,0|3fs_poss|3mp_poss|3ms_poss,i
noun,0,0,bi_prep,0,na,na,na,na,m,f,s,p,c,u,3mp_poss|3ms_poss,i
noun,0,0,bi_prep,0,na,na,na,na,m,f,s,p|s,i,g|u,0,i
noun,0,0,bi_prep,0,na,na,na,na,m,f,s,s,c,g,0,i|r
noun,0,0,bi_prep,0,na,na,na,na,m,f,s,s,c,g,3fs_poss|3ms_poss,i
noun,0,0,bi_prep,0,na,na,na,na,m,m,d,d,c,g,0|3d_poss|3fs_poss,i
noun,0,0,bi_prep,0,na,na,na,na,m,m,d,d,c,g,3ms_poss,i|r
noun,0,0,bi_prep,0,na,na,na,na,m,m,d,d,i,g,0,i|r
noun,0,0,bi_prep,0,na,na,na,na,m,m,p,p,c,g,0|3ms_poss,r
noun,0,0,bi_prep|ka_prep|li_prep,0,na,na,na,na,m,m,p,p,i,g,0,r
noun,0,0,bi_prep,0,na,na,na,na,m,m,s,p|s,c,g,0|1p_poss|3fs_poss|3mp_poss|3ms_poss,i|r
noun,0,0,bi_prep,0,na,na,na,na,m,m,s,p,c,g,3d_poss,i
noun,0,0,bi_prep,0,na,na,na,na,m,m,s,p,c,u,1s_poss|3mp_poss,i
noun,0,0,bi_prep,0,na,na,na,na,m,m,s,p,i,g|u,0,i|r
noun,0,0,bi_prep|li_prep,0,na,na,na,na,m,m,s,s,c,g,2mp_poss|2ms_poss|3d_poss|3fp_poss,i
noun,0,0,bi_prep,0,na,na,na,na,m,m,s,s,c,u,1s_poss,i|r
noun,0,0,bi_prep,0,na,na,na,na,m,m,s,s,c,u,3fs_poss|3ms_poss,i
noun,0,0,bi_prep|ka_prep,0,na,na,na,na,m,m,s,s,i,g,0,i|r
noun,0,0,bi_prep|li_prep,Al_det,na,na,na,na,f,f,d,d,d,g,0,i
noun,0,0,bi_prep|ka_prep,Al_det,na,na,na,na,f,f,p,p,d,g,0,i
noun,0,0,bi_prep|li_prep,Al_det,na,na,na,na,f,f,s,s,d,g,0,i|r
noun,0,0,bi_prep,Al_det,na,na,na,na,f,f,s,s,d,u,0,i
noun,0,0,bi_prep,Al_det,na,na,na,na,f,m,p|s,p,d,g,0,i|r
noun,0,0,bi_prep,Al_det,na,na,na,na,m,f,s,p,d,g,0,i
noun,0,0,bi_prep,Al_det,na,na,na,na,m,f,s,p,d,u,0,i|r
noun,0,0,bi_prep|li_prep,Al_det,na,na,na,na,m,f,s,s,d,g|u,0,i
noun,0,0,bi_prep,Al_det,na,na,na,na,m,m,d,d,d,g,0,i
noun,0,0,bi_prep|li_prep,Al_det,na,na,na,na,m,m,p,p,d,g,0,i|r
noun,0,0,bi_prep|li_prep,Al_det,na,na,na,na,m,m,s,p|s,d,g|u,0,i|r
noun,0,0,ka_prep|wa_prep,0,na,na,na,na,f,f,p,p,c,g,0,i
noun,0,0|wa_conj,ka_prep,0,na,na,na,na,f,f,p,p,i,u,0,i
noun,0,0,ka_prep,0,na,na,na,na,f,f,s,s,c|i,g,0,i|r
noun,0,0,ka_prep,0,na,na,na,na,f,f,s,s,c,g,3fs_poss|3ms_poss,i
noun,0,0,ka_prep,0,na,na,na,na,f,m,p,p,i,g,0,i
noun,0,0,ka_prep,0,na,na,na,na,f,m,s,p,i,g,0,i|r
noun,0,0,ka_prep,0,na,na,na,na,f,m,s,s,i,g,0,i
noun,0,0,ka_prep,0,na,na,na,na,m,f,s,p,c|i,g,0,i
noun,0,0,ka_prep,0,na,na,na,na,m,f|m,s,s,i,u,0,i
noun,0,0,ka_prep,0,na,na,na,na,m,m,d,d,i,g,0,r
noun,0,0,ka_prep,0,na,na,na,na,m,m,s,p,c|i,g,0,i|r
noun,0,0,ka_prep|wa_prep,0,na,na,na,na,m,m,s,s,c,g,0|3ms_poss,i|r
noun,0,0,ka_prep,0,na,na,na,na,m,m,s,s,c,g,3fs_poss,i
noun,0,0,ka_prep,0,na,na,na,na,m,m,s,s,c,u,1s_poss,i
noun,0,0,ka_prep,Al_det,na,na,na,na,f|m,f,s,s,d,g,0,i
noun,0,0,ka_prep,Al_det,na,na,na,na,m,m,p,p,d,g,0,r
noun,0,0,ka_prep,Al_det,na,na,na,na,m,m,s,p,d,g,0,i|r
noun,0,0,ka_prep,Al_det,na,na,na,na,m,m,s,s,d,g|u,0,i|r
noun,0,0,la_emph,0,na,na,na,na,f,f,s,s,i,n|u,0,i
noun,0,0,la_emph,0,na,na,na,na,f,m,s,s,i,u,0,i
noun,0,0,la_emph,0,na,na,na,na,m,f,s,p,c,u,3d_poss|3mp_poss,i
noun,0,0,la_emph|li_prep,0,na,na,na,na,m,f,s,s,i,u,0,i
noun,0,0,la_emph,0,na,na,na,na,m,m,s,p,c,u,1p_poss,i|r
noun,0,0,la_emph,0,na,na,na,na,m,m,s,p|s,c,u,3fs_poss,i
noun,0,0,la_emph,0,na,na,na,na,m,m,s,p,i,u,0,i|r
noun,0,0,la_emph,0,na,na,na,na,m,m,s,s,i,n|u,0,i
noun,0,0,li_prep,0,na,na,na,na,f,f,d,d,c|i,g,0,i
noun,0,0,li_prep,0,na,na,na,na,f,f,p,p,c,a,1p_poss|3fs_poss,i
noun,0,0,li_prep,0,na,na,na,na,f,f,p,p,c,g,0|3fs_poss,i|r
noun,0,0,li_prep,0,na,na,na,na,f,f,p,p,c,g,1p_poss|3mp_poss|3ms_poss,i
noun,0,0,li_prep,0,na,na,na,na,f,f|m,p,p,i,g,0,i
noun,0,0,li_prep,0,na,na,na,na,f,f,s,s,c,g,1p_poss|2fs_poss|2mp_poss|2ms_poss|3d_poss|3mp_poss,i
noun,0,0,li_prep,0,na,na,na,na,f,m,p,p,c,g,0|1p_poss|3fs_poss|3mp_poss|3ms_poss,i
noun,0,0,li_prep,0,na,na,na,na,f,m,s,p,c,g,0,i|r
noun,0,0,li_prep,0,na,na,na,na,f,m,s,p,i,g,0,r
noun,0,0,li_prep,0,na,na,na,na,m,f,p,p,i,g,0,i
noun,0,0,li_prep,0,na,na,na,na,m,f,s,p,c,g,0|1p_poss|3fs_poss|3mp_poss,i
noun,0,0,li_prep,0,na,na,na,na,m,f,s,p,i,g|u,0,i|r
noun,0,0,li_prep,0,na,na,na,na,m,f,s,s,c,g,0|3fs_poss,i
noun,0,0,li_prep,0,na,na,na,na,m,f,s,s,c,g,2fs_poss,r
noun,0,0,li_prep,0,na,na,na,na,m,m,d,d,c,a,0,i
noun,0,0,li_prep,0,na,na,na,na,m,m,d,d,c,g,0,i|r
noun,0,0,li_prep,0,na,na,na,na,m,m,d,d,c,g,3d_poss,i
noun,0,0,li_prep,0,na,na,na,na,m,m,d,d,i,g,0,i
noun,0,0,li_prep,0,na,na,na,na,m,m,p,p,c,g,0|1p_poss|3fs_poss|3ms_poss,r
noun,0,0,li_prep,0,na,na,na,na,m,m,s,p,c,g,0|1p_poss|3fs_poss|3ms_poss,i|r
noun,0,0,li_prep,0,na,na,na,na,m,m,s,p,c,g,2mp_poss|3mp_poss,i
noun,0,0,li_prep,0,na,na,na,na,m,m,s,p,c,u,3mp_poss,i
noun,0,0,li_prep,0,na,na,na,na,m,m,s,p|s,i,g|u,0,i|r
noun,0,0,li_prep,0,na,na,na,na,m,m,s,s,c,g,0|1p_poss|3fs_poss|3mp_poss|3ms_poss,i|r
noun,0,0,li_prep,0,na,na,na,na,m,m,s,s,c,u,1s_poss|3fs_poss|3mp_poss|3ms_poss,i
noun,0,0,li_prep,Al_det,na,na,na,na,f,f,p,p,d,g,0,i|r
noun,0,0,li_prep|wa_prep,Al_det,na,na,na,na,f,m,p,p,d,g,0,i
noun,0,0,li_prep,Al_det,na,na,na,na,f,m,s,p,d,g,0,i|r
noun,0,0,li_prep,Al_det,na,na,na,na,f,m,s,s,d,g,0,r
noun,0,0,li_prep,Al_det,na,na,na,na,m,f,s,p,d,g,0,i|r
noun,0,0,li_prep,Al_det,na,na,na,na,m,f,s,p,d,u,0,i
noun,0,0,li_prep,Al_det,na,na,na,na,m,m,d,d,d,a|g,0,i|r
noun,0,0,wa_prep,0,na,na,na,na,f,f,s,s,c,a|n,0,i
noun,0,0,wa_prep,0,na,na,na,na,f,f,s,s,c,g|n,3ms_poss,r
noun,0,0,wa_prep,0,na,na,na,na,m,f,s,p,c,n,0,i
noun,0,0,wa_prep,0,na,na,na,na,m,f,s,p,i,u,0,i
noun,0,0,wa_prep,0,na,na,na,na,m,m,p,p,c,a,3ms_poss,r
noun,0,0,wa_prep,0,na,na,na,na,m,m,s,p,c,a,0|3ms_poss,i
noun,0,0,wa_prep,0,na,na,na,na,m,m,s,p,c,g,0,r
noun,0,0,wa_prep,0,na,na,na,na,m,m,s,p,i,n,0,i
noun,0,0,wa_prep,0,na,na,na,na,m,m,s,s,c,a,0,i|r
noun,0,0,wa_prep,0,na,na,na,na,m,m,s,s,c,a,1p_poss|3fs_poss,i
noun,0,0,wa_prep,0,na,na,na,na,m,m,s,s,c,n,0,i
noun,0,0,wa_prep,Al_det,na,na,na,na,f,f,s,s,d,g,0,i
noun,0,0,wa_prep,Al_det,na,na,na,na,m,m,s,s,d,a,0,i
noun,0,fa_conj,0,0,na,na,na,na,f,f,p,p,c|i,n,0,i
noun,0,fa_conj,0,0,na,na,na,na,f,f,s,s,c,n,0|1p_poss|3ms_poss,i
noun,0,fa_conj|fa_conn,0,0,na,na,na,na,f,f,s,s,i,n,0,i
noun,0,fa_conj,0,0,na,na,na,na,f,m,p,p,c,n,1p_poss,i
noun,0,fa_conj,0,0,na,na,na,na,m,f,s,p,c|i,n,0,i
noun,0,fa_conj,0,0,na,na,na,na,m,m,p,p,c,n,0,r
noun,0,fa_conj,0,0,na,na,na,na,m,m,s,p,c,n,0,i
noun,0,fa_conj,0,0,na,na,na,na,m,m,s,s,c,a,0|1p_poss|3ms_poss|mA_sub,i
noun,0,fa_conj,0,0,na,na,na,na,m,m,s,s,c,n,0|1p_poss,i|r
noun,0,fa_conj,0,0,na,na,na,na,m,m,s,s,c,n,3fs_poss|3mp_poss,i
noun,0,fa_conj,0,0,na,na,na,na,m,m,s,s,c,u,1s_poss,i
noun,0,fa_conj,0,0,na,na,na,na,m,m,s,s,i,a|g|n|u,0,i
noun,0,fa_conj,0,Al_det,na,na,na,na,f,f|m,p,p,d,n,0,i
noun,0,fa_conj,0,Al_det,na,na,na,na,f,f,s,s,d,a,0,r
noun,0,fa_conj,0,Al_det,na,na,na,na,f,f,s,s,d,n,0,i|r
noun,0,fa_conj,0,Al_det,na,na,na,na,f,m,s,p,d,n,0,r
noun,0,fa_conj,0,Al_det,na,na,na,na,m,f|m,s,p,d,n,0,i|r
noun,0,fa_conj,0,Al_det,na,na,na,na,m,m,d,d,d,n,0,i
noun,0,fa_conj,0,Al_det,na,na,na,na,m,m,p,p,d,n,0,r
noun,0,fa_conj,0,Al_det,na,na,na,na,m,m,s,p,d,u,0,i
noun,0,fa_conj,0,Al_det,na,na,na,na,m,m,s,s,d,a|n,0,i|r
noun,0,fa_conj,0,Al_det,na,na,na,na,m,m,s,s,d,g|u,0,i
noun,0,fa_conj,bi_prep,0,na,na,na,na,m,m,s,s,i,g,0,i
noun,0,fa_conj,bi_prep|li_prep,Al_det,na,na,na,na,f,f,s,s,d,g,0,i
noun,0,fa_conj|wa_conj,ka_prep,0,na,na,na,na,f,f,s,s,i,u,0,i
noun,0,fa_conj,li_prep,0,na,na,na,na,m,m,p,p,c,g,0,r
noun,0,fa_conn,0,0,na,na,na,na,f,f,s,s,c,n,0|3fs_poss,i
noun,0,fa_conn,0,0,na,na,na,na,m,m,s,p|s,i,n,0,i
noun,0,fa_conn,0,0,na,na,na,na,m,m,s,s,c,a|n,0,i
noun,0,fa_conn,0,0,na,na,na,na,m,m,s,s,c,n,3ms_poss,r
noun,0,fa_conn|fa_rc|wa_sub,0,Al_det,na,na,na,na,f,f,s,s,d,n,0,i
noun,0,fa_conn,0,Al_det,na,na,na,na,f,m,p,p,d,n,0,i
noun,0,fa_conn,0,Al_det,na,na,na,na,m,f,s,p,d,n,0,i
noun,0,fa_conn,0,Al_det,na,na,na,na,m,f,s,s,d,u,0,i
noun,0,fa_conn,0,Al_det,na,na,na,na,m,m,s,p,d,n,0,i|r
noun,0,fa_conn|fa_sub,0,Al_det,na,na,na,na,m,m,s,s,d,n,0,i
noun,0,fa_conn|wa_conj,bi_prep,Al_det,na,na,na,na,m,m,s,s,d,g|u,0,i
noun,0,fa_rc,0,0,na,na,na,na,m,m,s,s,c,a,3fs_poss,i
noun,0,fa_rc,0,0,na,na,na,na,m,m,s,s,c,n,0,i
noun,0,fa_rc,0,0,na,na,na,na,m,m,s,s,i,a,0,i
noun,0,fa_rc,0,Al_det,na,na,na,na,m,m,s,s,d,n|u,0,i
noun,0,wa_conj,0,0,na,na,na,na,f,f,d,d,c,a|g,0|3d_poss,i
noun,0,wa_conj,0,0,na,na,na,na,f,f,d,d,c,n,0,i
noun,0,wa_conj,0,0,na,na,na,na,f,f,d,d,i,a,0,i|r
noun,0,wa_conj,0,0,na,na,na,na,f,f,d,d,i,g|n,0,i
noun,0,wa_conj,0,0,na,na,na,na,f,f,p,p,c,a,0|1p_poss|3d_poss|3mp_poss,i
noun,0,wa_conj,0,0,na,na,na,na,f,f,p,p,c,a,3fs_poss|3ms_poss,i|r
noun,0,wa_conj,0,0,na,na,na,na,f,f,p,p,c,g,0|1p_poss|3fs_poss|3mp_poss|3ms_poss,i|r
noun,0,wa_conj,0,0,na,na,na,na,f,f,p,p,c,n,0|3mp_poss,i|r
noun,0,wa_conj,0,0,na,na,na,na,f,f,p,p,c,n,3fs_poss|3ms_poss,i
noun,0,wa_conj,0,0,na,na,na,na,f,f,p,p,i,a|u,0,i
noun,0,wa_conj,0,0,na,na,na,na,f,f,p,p,i,g|n,0,i|r
noun,0,wa_conj,0,0,na,na,na,na,f,f,s,s,c,a,0|3ms_poss,i|r
noun,0,wa_conj,0,0,na,na,na,na,f,f,s,s,c,a,1p_poss|2mp_poss|3fs_poss|3mp_poss,i
noun,0,wa_conj,0,0,na,na,na,na,f,f,s,s,c,g,0|3mp_poss|3ms_poss,i|r
noun,0,wa_conj,0,0,na,na,na,na,f,f,s,s,c,g,1p_poss|2ms_poss|3d_poss|3fs_poss,i
noun,0,wa_conj,0,0,na,na,na,na,f,f,s,s,c,n,1p_poss|3d_poss|3mp_poss,i
noun,0,wa_conj,0,0,na,na,na,na,f,f,s,s,c,u,1s_poss,i
noun,0,wa_conj,0,0,na,na,na,na,f,f,s,s,i,a|g|n|u,0,i|r
noun,0,wa_conj,0,0,na,na,na,na,f,m,p,p,c,a,0|1p_poss|3mp_poss|3ms_poss,i
noun,0,wa_conj,0,0,na,na,na,na,f,m,p,p,c,a,3fs_poss,r
noun,0,wa_conj,0,0,na,na,na,na,f,m,p,p,c,g,0|1p_poss|3fs_poss|3mp_poss|3ms_poss,i
noun,0,wa_conj,0,0,na,na,na,na,f,m,p,p,c,n,0|3fs_poss|3mp_poss|3ms_poss,i
noun,0,wa_conj,0,0,na,na,na,na,f,m,p,p,i,a|g|n,0,i
noun,0,wa_conj,0,0,na,na,na,na,f,m,s,p,c,a|n,0,i|r
noun,0,wa_conj,0,0,na,na,na,na,f,m,s,p,c,a,3ms_poss,i
noun,0,wa_conj,0,0,na,na,na,na,f,m,s,p,c,g,0|3fs_poss|3ms_poss,i|r
noun,0,wa_conj,0,0,na,na,na,na,f,m,s,p,i,a,0,i
noun,0,wa_conj,0,0,na,na,na,na,f,m,s,p,i,g|n,0,i|r
noun,0,wa_conj,0,0,na,na,na,na,f,m,s,p,i,u,0,r
noun,0,wa_conj,0,0,na,na,na,na,m,f,s,p,c,a,0|1p_poss|2mp_poss|2ms_poss|3fs_poss|3ms_poss,i
noun,0,wa_conj,0,0,na,na,na,na,m,f,s,p,c,g,0|1p_poss|3fs_poss|3mp_poss|3ms_poss,i
noun,0,wa_conj,0,0,na,na,na,na,m,f,s,p,c,n,0|1p_poss|3ms_poss,i
noun,0,wa_conj,0,0,na,na,na,na,m,f,s,p,c,u,3d_poss|3fs_poss|3mp_poss|3ms_poss,i
noun,0,wa_conj,0,0,na,na,na,na,m,f,s,p,i,a|n,0,i
noun,0,wa_conj,0,0,na,na,na,na,m,f,s,p,i,g|u,0,i|r
noun,0,wa_conj,0,0,na,na,na,na,m,f,s,s,c,a|u,3ms_poss,i
noun,0,wa_conj,0,0,na,na,na,na,m,f,s,s,c,g,0|3fs_poss,i
noun|noun_prop,0,wa_conj,0,0,na,na,na,na,m,f,s,s,c,n,0,i|r
noun,0,wa_conj,0,0,na,na,na,na,m,f,s,s,c,n,3ms_poss,r
noun,0,wa_conj,0,0,na,na,na,na,m,f,s,s,i,g,0,i
noun,0,wa_conj,0,0,na,na,na,na,m,f,s,s,i,u,0,i|r
noun,0,wa_conj,0,0,na,na,na,na,m,m,d,d,c|i,a|n,0,i|r
noun,0,wa_conj,0,0,na,na,na,na,m,m,d,d,c,a,3fs_poss|3ms_poss,i
noun,0,wa_conj,0,0,na,na,na,na,m,m,d,d,c,g,0|3ms_poss,i|r
noun,0,wa_conj,0,0,na,na,na,na,m,m,d,d,i,g,0,r
noun,0,wa_conj,0,0,na,na,na,na,m,m,p,p,c,a,0|3fs_poss|3ms_poss,r
noun,0,wa_conj,0,0,na,na,na,na,m,m,p,p,c,g|n,0,i|r
noun,0,wa_conj,0,0,na,na,na,na,m,m,p,p,c,g,1p_poss|3fs_poss|3mp_poss|3ms_poss,r
noun,0,wa_conj,0,0,na,na,na,na,m,m,p,p,c,n,3fs_poss|3mp_poss|3ms_poss,r
